ItemID,ItemNumber,ItemName,CategoryList,CategoryListIDs,ProductStatus,Bullets,ShortDescriptionForCategoryList,BasePrice,RetailPrice,Cost,Manufacturer,ManufacturerPartNumber,AdvancedPricing,ItemImages,ItemPrimaryImageUrl,ItemPrimaryImageAltText,ItemThumbnailUrl,ItemThumbnailAltText,UseTabs,UseTabsThemesOverride,RelatedProductNameOverride,LongDescription1,LongDescriptionName1,LongDescription2,LongDescriptionName2,LongDescription3,LongDescriptionName3,LongDescription4,LongDescriptionName4,LongDescription5,LongDescriptionName5,LongDesc1ExternalUrl,LongDesc2ExternalUrl,LongDesc3ExternalUrl,LongDesc4ExternalUrl,LongDesc5ExternalUrl,BulletsExternalUrl,SizeHeight,SizeLength,SizeWidth,SizeUnit,Weight,WeightUnit,MinimumOrderQuantity,MaximumOrderQuantity,WarehouseName,CallForShippingFlag,ShipsIndividually,NonShippingItem,CallForPricingFlag,NoTax,CustomMetaKeywords,CustomMetaDescription,CustomPageTitle,InactiveStoreList,QuickBooksListID,IsQuickBooksGroup,SortOrder,Variation1Group,Variation1Description,Variation1Surcharge,Variation1SurchargeType,Variation1ItemNumberExtension,Variation2Group,Variation2Description,Variation2Surcharge,Variation2SurchargeType,Variation2ItemNumberExtension,Variation3Group,Variation3Description,Variation3Surcharge,Variation3SurchargeType,Variation3ItemNumberExtension,QuantityDiscount1Quantity,QuantityDiscount1Price,QuantityDiscount2Quantity,QuantityDiscount2Price,QuantityDiscount3Quantity,QuantityDiscount3Price,QuantityDiscount4Quantity,QuantityDiscount4Price,QuantityDiscount5Quantity,QuantityDiscount5Price,QuantityDiscount6Quantity,QuantityDiscount6Price,QuantityDiscount7Quantity,QuantityDiscount7Price,QuantityDiscount8Quantity,QuantityDiscount8Price,QuantityDiscount9Quantity,QuantityDiscount9Price,QuantityDiscount10Quantity,QuantityDiscount10Price,SpotLightItem,FeaturedItem,CustomFlag1,CustomFlag2,CustomFlag3,DuplicateRowOnlyAddCategoryData,OverwriteAllDataWithThisRow,Hide,AttributeList,ProductUrl,CustomUrl,RelatedItemsList,ProductGroup,ProductGroupType,NumberInStock,OnOrderQuantity,LowStockQuantity,LowStockWarningsEnabled,LimitShippingRegion,BreakOutShipping,ShippingClassificationCode,CallForShippingWholeOrder,DropShipping,DeleteProduct,Discontinued,ETADate,ShippingAdjustmentType,ShippingAdjustments,TaxCode,UseMapPricing,LastItemNr,DoNotDiscount,Personalizations,HeadTags,HandlingFee,eProductType,eProductDeliveryLinkAction,eProductRandomExpireDays,eProductMultipleDelivery,eProductURL,eProductEmail,eProductSerialNumberFilePath,CustomUpsellPageURL,MultiplesOfQuantity,StartingQuantity,GTIN,IsSubscriptionProduct,SubscriptionFrequency,SubscriptionFrequencyType,RequireCreditCard,NonInventory,ExcludeFromCommissions,AddToCartMessage,NoPriceMask,DaysUntilReorderAllowed,ForceSeparateOrder,ApprovalRequired,EarnsPoints,InelligibleForPurchaseByPoints,AdditionalPointsEarned,SalesRank,HideVariantSurcharges,MasterProduct,Layouts,EProductGenericUsername,EProductGenericPassword,VendorStoreId,ShipperHQShippingGroups,ShipperHQDimensionalRuleGroups,ShipperHQPackingBoxes,ShipperHQOrigins,FreightClass,HSCode,IsExemptFromMinOrderAmount,BingAdsGrouping,BingAdsLabels,Bingads_redirect,BingExclude,BingProductCategory,DealExpiration,DealStartDate,AgeGroup,Color,Condition,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4,Gender,Material,MPN,MPNStripPrefix,Pattern,GoogleShippingLabel,Size,AdwordsExcludedDestination,AdwordsGrouping,AdwordsLabels,GoogleProductCategory,PriceWithDiscount,1ozSizeLink,3ozSizeLink,BatchSize,BeardBag,BelowItemNameMessage,FullSizeLink,GoogleExclude,promotion_id,tags,TrialSizeLink
120,shirt-dad_beard,No. 1 Dad Beard (Father's Day Special),All Products > Merchandise|SP Shirts|All Products > Beard Kits and Gifts,25|34|18,Discontinued,,,19.0000,0,0,Texas Beard Company,shirt-dad_beard,,/Shared/Images/Product/No-1-Dad-Beard/dad-beard-dark.jpg~True~~~0~~~False~False~~False|/Shared/Images/Product/No-1-Dad-Beard/dad-beard-grey.jpg~False~~~0~~~False~False~~False,/Shared/Images/Product/No-1-Dad-Beard/dad-beard-dark.jpg,,,,False,False,,<p>Limited edition Father's Day shirt for the No. 1 Dad with the No.1 beard. </p>,,,,,,,,,,,,,,,,,,,In,0.5000,Lbs,0,0,,False,False,False,False,False,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,True,,/shirts/no-1-dad-beard-fathers-day-special,/shirts/no-1-dad-beard-fathers-day-special,,,NoProductGrouping,85,0,,False,,True,T-Shirt,False,False,,False,,flatrate,USPS~USPS Priority Mail~True~0.00~~False|USPS~USPS Priority Mail Express~True~0.00~~False|USPS~USPS Priority Mail Express International~True~0.00~~False|USPS~USPS Priority Mail International~True~0.00~~False|USPS~USPS First-Class Mail International Package~True~0.00~~False|USPS~USPS First-Class Mail Letter~True~0.00~~False|Custom~Free Shipping~False~0.00~~False,,False,dtg-shirt-dad_beard-clone1,False,,,0.0000,0,,0,0,,,,,1,1,,False,,,False,False,False,,,0,False,False,True,False,0,128,False,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0,,"<div class=""h4 pad-b-20"">* Ships separate from other items</div>  ##SHAREDCONTENT[ScalablePress Inventory Checker]##",,True,,Gifts Shirts Apparel,
121,FloodT,Texas Flood Tee,All Products > Merchandise|All Products > Merchandise > Hurricane Harvey Community Support Shirts,25|39,Discontinued,,,19.9900,0,0,Texas Beard Company,,,/Shared/Images/Product/Texas-Flood-Tee/texas-heart.jpg~True~~~0~~~False~False~~False,/Shared/Images/Product/Texas-Flood-Tee/texas-heart.jpg,,,,False,False,,<p>100% of the profits from this shirt go to support families impacted by Hurricane Harvey</p>,,,,,,,,,,,,,,,,,,,In,0.0100,Lbs,0,0,,False,False,False,False,False,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,True,,/texas-flood-tee,/texas-flood-tee,,,NoProductGrouping,0,0,,False,,False,,False,False,,False,,auto,,,False,Harvey1,False,,,,0,,0,0,,,,,1,1,,False,,,False,True,False,,,0,False,False,True,False,0,144,False,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,False,,Gifts Shirts Apparel,
122,StrongT,Texas Strong Tee,All Products > Merchandise|All Products > Merchandise > Hurricane Harvey Community Support Shirts,25|39,Discontinued,,,19.9900,0,0,Texas Beard Company,,,/Shared/Images/Product/Texas-Strong-Tee/texas-strong.jpg~True~~~0~~~False~False~~False,/Shared/Images/Product/Texas-Strong-Tee/texas-strong.jpg,,,,False,False,,<p>100% of the profits from this shirt go to support families impacted by Hurricane Harvey</p>,,,,,,,,,,,,,,,,,,,In,0.0100,Lbs,0,0,,False,False,False,False,False,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,True,,/texas-strong-tee,/texas-strong-tee,,,NoProductGrouping,0,0,,False,,False,,False,False,,False,,auto,,,False,"Harvey2,Harvey1-clone1",False,,,,0,,0,0,,,,,1,1,,False,,,False,True,False,,,0,False,False,True,False,0,123,False,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,False,,Gifts Shirts Apparel,
123,Harvey3,Harvey Shirt 3,All Products > Merchandise,25,Discontinued,,,19.9900,0,0,Texas Beard Company,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,In,0.0100,Lbs,0,0,,False,False,False,False,False,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,True,,/store/p/123-Harvey-Shirt-3.html,/store/p/123-Harvey-Shirt-3.html,,,NoProductGrouping,0,0,,False,,False,,False,False,,False,,auto,,,False,Harvey2-clone1,False,,,,0,,0,0,,,,,1,1,,False,,,False,False,False,,,0,False,False,True,False,0,,False,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,False,,Gifts Shirts Apparel,
124,HarveyTank1,Texas Flood Tank,All Products > Merchandise|All Products > Merchandise > Hurricane Harvey Community Support Shirts,25|39,Discontinued,,,19.9900,0,0,Texas Beard Company,,,/Shared/Images/Product/Texas-Flood-Tank/texas-heart-01_mockup_Flat-Front_Vintage-Black.png~True~~~0~~~False~False~~False,/Shared/Images/Product/Texas-Flood-Tank/texas-heart-01_mockup_Flat-Front_Vintage-Black.png,,,,False,False,,<p>100% of the profits from this tank go to support families impacted by Hurricane Harvey</p>,,,,,,,,,,,,,,,,,,,In,0.0100,Lbs,0,0,,False,False,False,False,False,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,True,,/texas-flood-tank,/texas-flood-tank,,,NoProductGrouping,0,0,,False,,False,,False,False,,False,,auto,,,False,Harvey3-clone1,False,,,,0,,0,0,,,,,1,1,,False,,,False,True,False,,,0,False,False,True,False,0,152,False,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,False,,Gifts Shirts Apparel,
125,HarveyTank2,Texas Strong Tank,All Products > Merchandise|All Products > Merchandise > Hurricane Harvey Community Support Shirts,25|39,Discontinued,,,19.9900,0,0,Texas Beard Company,,,/Shared/Images/Product/Texas-Strong-Tank/texas-strong-01_mockup_Flat-Front_Premium-Heather.png~True~~~0~~~False~False~~False,/Shared/Images/Product/Texas-Strong-Tank/texas-strong-01_mockup_Flat-Front_Premium-Heather.png,,,,False,False,,<p>100% of the profits from this tank go to support families impacted by Hurricane Harvey</p>,,,,,,,,,,,,,,,,,,,In,0.0100,Lbs,0,0,,False,False,False,False,False,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,True,,/texas-strong-tank,/texas-strong-tank,,,NoProductGrouping,0,0,,False,,False,,False,False,,False,,auto,,,False,HarveyTank1-clone1,False,,,,0,,0,0,,,,,1,1,,False,,,False,True,False,,,0,False,False,True,False,0,147,False,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,False,,Gifts Shirts Apparel,
126,HarveyTank3,Harvey Tank 3,All Products > Merchandise,25,Discontinued,,,19.9900,0,0,Texas Beard Company,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,In,0.0100,Lbs,0,0,,False,False,False,False,False,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,True,,/store/p/126-Harvey-Tank-3.html,/store/p/126-Harvey-Tank-3.html,,,NoProductGrouping,0,0,,False,,False,,False,False,,False,,auto,,,False,,False,,,,0,,0,0,,,,,1,1,,False,,,False,False,False,,,0,False,False,True,False,0,,False,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,False,,Gifts Shirts Apparel,
127,10-donate,$10 Harvey Donation,All Products > Merchandise > Hurricane Harvey Community Support Shirts,39,Discontinued,,,10.0000,0,0,Big T Woodworks,,,/shared/images/product/10-donation.png~True~~~0~~~False~False~~False,/shared/images/product/10-donation.png,,,,False,False,,<p>In case you aren't interested in the shirts and still want to donate feel free.</p>,,,,,,,,,,,,,,,,,,,In,0.0000,Lbs,0,0,,False,False,True,False,False,,,,,,False,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,True,,/10-harvey-donation,/10-harvey-donation,,,NoProductGrouping,0,0,,False,,False,,False,False,,False,,auto,,,False,,False,,,0.0000,0,,0,0,,,,,1,1,,False,,,False,True,False,,,0,False,False,True,False,0,157,False,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,True,,,
128,20-donate,$20 Harvey Donation,All Products > Merchandise > Hurricane Harvey Community Support Shirts,39,Discontinued,,,20.0000,0,0,Big T Woodworks,,,/Shared/Images/Product/20-Harvey-Donation/20-donation.png~True~~~0~~~False~False~~False,/Shared/Images/Product/20-Harvey-Donation/20-donation.png,,,,False,False,,<p>In case you aren't interested in the shirts and still want to donate feel free.</p>,,,,,,,,,,,,,,,,,,,In,0.0000,Lbs,0,0,,False,False,True,False,False,,,,,,False,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,True,,/20-dollar-harvey-donation,/20-dollar-harvey-donation,,,NoProductGrouping,0,0,,False,,False,,False,False,,False,,auto,,,False,10-donate-clone1,False,,,0.0000,0,,0,0,,,,,1,1,,False,,,False,True,False,,,0,False,False,True,False,0,160,False,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,True,,,
131,,Beard Forever,All Products > Merchandise,25,Discontinued,,,19.0000,0,0,,,,/Shared/Images/Product/Beard-Forever/beard.jpg~True~~~0~~~False~False~~False,/Shared/Images/Product/Beard-Forever/beard.jpg,,,,False,False,,<p>The beard never stops.</p>,,,,,,,,,,,,,,,,,,,In,0.0000,Lbs,0,0,,False,False,False,False,False,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,True,,/beard-forever.html,/beard-forever.html,,,NoProductGrouping,0,0,,False,,False,,False,False,,False,,auto,,,False,,False,,,,0,,0,0,,,,,1,1,,False,,,False,False,False,,,0,False,False,True,False,0,,False,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,False,,,
148,parker-26C,Parker 26C Open Comb Safety Razor,All Products > Shaving > Razors|All Products > Beard Grooming,43|22,In Stock,,,29.9900,0,0,,,,/shared/images/product/26C-1.png~True~~~0~~~False~False~~False|/Shared/Images/Product/Parker-26C-Open-Comb-Safety-Razor/26c-2.png~False~~~0~~~False~False~~False,/shared/images/product/26C-1.png,,,,False,False,,"<p>Since being launched in 2013, Parker Safety Razor’s Open Comb models have been the buzz of the shaving community. The head of this razor is engineered to provide an extremely smooth shave without being overly aggressive.</p>
<p>We recommend this razor for both beginners and experienced wet shavers alike. The open comb design stretches the skin, delivering a very close shave. Paired with a great razor blade, you will get a barbershop shave at home!</p>
<ul><li>Razor type: Three-Piece Safety Razor, Open Comb Head</li><li>Weight: 3.4 oz.</li><li>Length: 3 3/4 in.</li><li>Handle material: Genuine Brass Frame – Black Annodized</li></ul>",,,,,,,,,,,,,,,,,,,In,0.2500,Lbs,0,0,,False,False,False,False,False,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,False,,/wet-shaving-supplies/razors/parker-26c-open-comb-safety-razor,/wet-shaving-supplies/razors/parker-26c-open-comb-safety-razor,,,NoProductGrouping,5,0,,False,,False,,False,False,,False,,auto,,,False,,False,,,0.0000,0,,0,0,,,,,1,1,,False,,,False,False,False,,,0,False,False,False,False,0,145,False,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,False,,Shaving Razors,
149,parker-76R,Parker 76R Butterfly Safety Razor,All Products > Shaving > Razors|All Products > Beard Grooming,43|22,In Stock,,,29.9900,0,0,,,,/Shared/Images/Product/Parker-76R-Butterfly-Safety-Razor/76r-1.png~True~~~0~~~False~False~~False|/Shared/Images/Product/Parker-76R-Butterfly-Safety-Razor/76r-2.png~False~~~0~~~False~False~~False|/Shared/Images/Product/Parker-76R-Butterfly-Safety-Razor/76r-3.png~False~~~0~~~False~False~~False,/Shared/Images/Product/Parker-76R-Butterfly-Safety-Razor/76r-1.png,,,,False,False,,"<p>The&nbsp;<strong>Parker 76R</strong>&nbsp;is a heavyweight safety razor with the world famous Parker twist-to-open head for a close, comfortable shave. Twisting the knob on the bottom of the razor will open the butterfly doors for blade insertion. This black and chrome plated all brass razor is a smooth shaver. Parker Safety Razor has been making the highest quality, precision engineered safety razors for over 45 years.</p>
<p>Razor type: Butterfly Twist To Open Safety Razor</p>
<p>Weight: 4 oz.</p>
<p>Length: 4 in.</p>
<p>Handle material: Genuine brass frame, black anodized chrome plated</p>",,,,,,,,,,,,,,,,,,,In,0.3000,Lbs,0,0,,False,False,False,False,False,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,False,,/wet-shaving-supplies/razors/parker-76r-butterfly-safety-razor,/wet-shaving-supplies/razors/parker-76r-butterfly-safety-razor,,,NoProductGrouping,3,0,,False,,False,,False,False,,False,,auto,,,False,parker-26C-clone1,False,,,0.0000,0,,0,0,,,,,1,1,,False,,,False,False,False,,,0,False,False,False,False,0,132,False,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,False,,Shaving Razors,
150,parker-srx,Parker SRX Barber Razor,All Products > Shaving > Razors|All Products > Beard Grooming,43|22,In Stock,,,25.9900,0,0,,,,/Shared/Images/Product/Parker-SRX-Barber-Razor/SRX-1.png~True~~~0~~~False~False~~False|/Shared/Images/Product/Parker-SRX-Barber-Razor/SRX-2.png~False~~~0~~~False~False~~False|/Shared/Images/Product/Parker-SRX-Barber-Razor/SRX-3.png~False~~~0~~~False~False~~False|/Shared/Images/Product/Parker-SRX-Barber-Razor/SRX-4.png~False~~~0~~~False~False~~False,/Shared/Images/Product/Parker-SRX-Barber-Razor/SRX-1.png,,,,False,False,,"<p>Parker’s Shavette razors are used in barbershops and shave parlors worldwide. The unique clip to close mechanism on this razor keeps the razor blade securely in place and perfectly aligned. Unlike most shavettes, the Parker SRX razor has a heavyweight stainless steel blade arm in addition to a stainless steel handle – not lower quality aluminum.&nbsp;</p><p>Many have told us that the shavette razors perform just like a straight razor — except that there is no honing or sharpening required. Just pick your favorite double edge blade, snap it in half, and insert it into the razor. It’s that simple! If you prefer, we also carry several brands of blades already pre-cut.</p>
<ul><li>Razor Type: Clip type barber/shavette razor</li><li>Weight: 2.3 oz.</li><li>Length: 5 1/4 in.</li><li>Handle Material: Stainless Steel</li><li>Razor Arm – Stainless Steel</li></ul>",,,,,,,,,,,,,,,,,,,In,0.2000,Lbs,0,0,,False,False,False,False,False,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,False,,/wet-shaving-supplies/razors/parker-srx-barber-razor,/wet-shaving-supplies/razors/parker-srx-barber-razor,,,NoProductGrouping,5,0,,False,,False,,False,False,,False,,auto,,,False,parker-26C-clone1,False,,,0.0000,0,,0,0,,,,,1,1,,False,,,False,False,False,,,0,False,False,False,False,0,110,False,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,False,,Shaving Razors,
164,parker-srrw,Parker SRRW Barber Razor - Rosewood,All Products > Shaving > Razors|All Products > Beard Grooming,43|22,In Stock,"<p data-children-count=""0""></p>",,27.9900,0,0,,,,/Shared/Images/Product/Parker-SRRW-Barber-Razor-Rosewood/srrw-1.jpg~True~~~0~~~False~False~~False|/Shared/Images/Product/Parker-SRRW-Barber-Razor-Rosewood/srrw-2.jpg~False~~~0~~~False~False~~False|/Shared/Images/Product/Parker-SRRW-Barber-Razor-Rosewood/srrw-3.jpg~False~~~0~~~False~False~~False,/Shared/Images/Product/Parker-SRRW-Barber-Razor-Rosewood/srrw-1.jpg,,,,False,False,,"<p><strong>Parker SRRW Rosewood Clip Type Stainless Steel Straight Edge Shavette Razor</strong></p>
<p><strong>Description from Parker Razors:</strong></p>
<p>*New Model for Summer 2018*&nbsp; &nbsp;Parker's shavette razors are used in barbershops and shave parlors worldwide. The unique ""clip to close"" mechanism on this razor keeps the razor blade securely in place and perfectly aligned. Unlike most replaceable blade barber razors, our Parker SRRW razor has a heavyweight stainless steel blade arm in addition to a finished wood handle - not lower quality aluminum. Many have told us that our shavette razors perform just like a straight razor -- except that there is no honing or sharpening required. Just pick your favorite double edge blade, snap it in half, and insert it into the razor. It's that simple!</p>
<p>Features:</p>
<ul><li>Razor Type: Clip type barber/shavette razor</li><li>Weight: 1.6 oz.</li><li>Length: 5.6 in.</li><li>Handle Material: Sheesham Wood</li><li>Razor Arm - Stainless Steel</li></ul>",,"<p data-children-count=""0""></p>",,"<p data-children-count=""0""></p>",,"<p data-children-count=""0""></p>",,"<p data-children-count=""0""></p>",,,,,,,,,,,In,0.2000,Lbs,0,0,,False,False,False,False,False,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,False,,/wet-shaving-supplies/razors/parker-srrw-barber-razor,/wet-shaving-supplies/razors/parker-srrw-barber-razor,,,NoProductGrouping,3,0,,False,,False,,False,False,,False,,auto,,,False,parker-srx-clone1,False,,,0.0000,0,,0,0,,,,,1,1,,False,,,False,False,False,,,0,False,False,False,False,0,111,False,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,False,,Shaving Razors,
179,parker-22R,Parker 22R Butterfly Safety Razor - Gun Metal,All Products > Shaving > Razors|All Products > Beard Grooming,43|22,In Stock,"<p data-children-count=""0""></p>",,24.9900,0,0,,,,/Shared/Images/Product/Parker-22R-Butterfly-Safety-Razor-Gun-Metal/IMG_1136.jpg~True~~~0~~~False~False~~False|/Shared/Images/Product/Parker-22R-Butterfly-Safety-Razor-Gun-Metal/IMG_1137.jpg~False~~~0~~~False~False~~False|/Shared/Images/Product/Parker-22R-Butterfly-Safety-Razor-Gun-Metal/IMG_1138.jpg~False~~~0~~~False~False~~False,/Shared/Images/Product/Parker-22R-Butterfly-Safety-Razor-Gun-Metal/IMG_1136.jpg,,,,False,False,,"<p>The Parker 22R was one of the first Parker models launched many years ago. It remains as popular today as ever. Its timeless and unique design, gunmetal finish and old world quality make it a popular classic. This was a terrific razor 30 years ago and it is better than ever today due to technological improvements.</p>
<ul><li>Razor type: Butterfly open safety razor</li><li>Weight: 3.4 oz.</li><li>Length: 3 3/4 in.</li><li>Handle material: Genuine brass frame, gunmetal chrome plated</li></ul>",,,,,,,,,,,,,,,,,,,In,0.3000,Lbs,0,0,,False,False,False,False,False,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,False,,/wet-shaving-supplies/razors/parker-22r-butterfly-safety-razor-gun-metal,/wet-shaving-supplies/razors/parker-22r-butterfly-safety-razor-gun-metal,,,NoProductGrouping,3,0,,False,,False,,False,False,,False,,auto,,,False,parker-76R-clone1,False,,,0.0000,0,,0,0,,,,,1,1,,False,,,False,False,False,,,0,False,False,False,False,0,134,False,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,False,,Shaving Razors,
180,parker-42R,Parker 42R Mach3 Razor Black Handle,All Products > Shaving > Razors|All Products > Beard Grooming,43|22,In Stock,"<p data-children-count=""0""></p>",,31.9900,0,0,,,,/Shared/Images/Product/Parker-42R-Mach3-Razor-Black-Handle/IMG_1140.jpg~True~~~0~~~False~False~~False|/Shared/Images/Product/Parker-42R-Mach3-Razor-Black-Handle/IMG_1141.jpg~False~~~0~~~False~False~~False,/Shared/Images/Product/Parker-42R-Mach3-Razor-Black-Handle/IMG_1140.jpg,,,,False,False,,"<p>Parker Mach3 Compatible Black Metal and Chrome Razor<br>The Parker 42M is compatible with Gillettes Mach 3 razor blades.<br>This handsome razor has an all metal textured handle which ensures a sure grip.<br>Constructed with a brass frame which adds a nice heft for a close and comfortable shave.<br>Features:<br></p>
<ul><li>Deluxe Metal Handle for a sure grip</li><li>Comfortable Checkered Knurling on Handle.</li><li>Brass Frame</li><li>One Gillette Mach 3 Razor Blade included</li></ul>
<p>Approximate Dimensions:<br></p>
<ul><li>Weight: 2.4oz.</li><li>Length:(with blade installed) 5-1/4</li></ul>",,,,,,,,,,,,,,,,,,,In,0.2500,Lbs,0,0,,False,False,False,False,False,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,False,,/wet-shaving-supplies/razors/parker-42r-mach3-razor-black,/wet-shaving-supplies/razors/parker-42r-mach3-razor-black,,,NoProductGrouping,2,0,,False,,False,,False,False,,False,,auto,,,False,,False,,,0.0000,0,,0,0,,,,,1,1,,False,,,False,False,False,,,0,False,False,False,False,0,127,False,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,False,,Shaving Razors,
183,soaptray,Cedar Soap Tray,All Products > Beard Care > Beard Wash,30,Out of Stock,,,6.9900,0,0,,,~Wholesale~~1~0.0000~4.9900~~~~~,/shared/images/product/soapdish3.jpg~True~~~0~~~False~False~~False|/Shared/Images/Product/Cedar-Soap-Tray/soapdish1.jpg~False~~~0~~~False~False~~False|/Shared/Images/Product/Cedar-Soap-Tray/soapdish2.jpg~False~~~0~~~False~False~~False,/shared/images/product/soapdish3.jpg,,,,False,False,,,,,,,,,,,,,,,,,,,,,In,0.1900,Lbs,0,0,,False,False,False,False,False,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,False,,/cedar-soap-tray.html,/cedar-soap-tray.html,,,NoProductGrouping,0,0,,False,,False,,False,False,,False,,auto,,,False,,False,,,0.0000,0,,0,0,,,,,1,1,,False,,,False,False,False,,,0,False,False,False,False,0,85,False,,,,,,,,,,,,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,gifts Beard-Washes,
184,hat-trucker-camo,Camo Trucker Hat,All Products > Merchandise,25,In Stock,,,15.9900,15.9900,0,Texas Beard Company,hat-trucker-camo,~Wholesale~~1~0.0000~7.9900~~~~~,/Shared/Images/Product/Camo-Trucker-Hat/camo-trucker-hat.jpg~True~~~0~~~False~False~~False,/Shared/Images/Product/Camo-Trucker-Hat/camo-trucker-hat.jpg,,,,False,False,,"<p>Look stylish with or without a beard with a Texas Beard Company ""Trucker Hat"".</p><p>This hat has a black foam front and bill with a white mesh back.&nbsp;</p><p>These hats were made for us by a small local print shop - Piney Wood Studios, Lumberton, TX</p><p>Details:</p><ul>

<li>Cobra brand</li><li>5-Panel, 3 3/4"" Structured Crown</li><li>Polyester Foam Front</li><li>Mesh Back</li><li><strong>NO BRAID</strong></li><li>Snap Closure</li></ul>",,,,,,,,,,,,,,,,,,,In,0.5000,Lbs,0,0,,False,False,False,False,False,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,False,,/merchandise/texas-beard-company-camo-trucker-hat,/merchandise/texas-beard-company-camo-trucker-hat,,,NoProductGrouping,6,0,3,True,,False,,False,False,,False,,auto,,,False,hat-trucker-clone1,False,,,0.0000,0,,0,0,,,,,1,1,791154096413,False,,,False,False,False,,,0,False,False,True,False,0,154,False,,,,,,,,,,,,False,,,,False,,,,adult,,new,,,,,,male,,,,,,,,,,Apparel & Accessories > Clothing Accessories > Hats,,,,0,,,,True,,Gifts Hats Apparel Accessories,
